,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
665,76444,Michael,Cooper,Michael Cooper,"Cooper, Michael",M. Cooper,michael-cooper,1956-04-15T00:00:00,New Mexico,USA,New Mexico/USA,6-7,170,12,21,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_michael_cooper,1978,1989,N,Y,Y,1978,3,60,N
666,1630536,Sharife,Cooper,Sharife Cooper,"Cooper, Sharife",S. Cooper,sharife-cooper,2001-06-11T00:00:00,Auburn,USA,Auburn/USA,6-1,176,2,2,Guard,Inactive,Y,1610612737,Hawks,ATL,hawks,Atlanta,sharife_cooper,2021,2021,Y,Y,Y,2021,2,48,N
667,76441,Wayne,Cooper,Wayne Cooper,"Cooper, Wayne",W. Cooper,wayne-cooper,1956-11-16T00:00:00,New Orleans,USA,New Orleans/USA,6-10,220,14,42,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_wayne_cooper,1978,1991,N,Y,Y,1978,2,40,N
668,76446,Tom,Copa,Tom Copa,"Copa, Tom",T. Copa,tom-copa,1964-10-30T00:00:00,Marquette,USA,Marquette/USA,6-10,275,1,30,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_tom_copa,1991,1991,N,Y,Y,Undrafted,Undrafted,Undrafted,N
669,203142,Chris,Copeland,Chris Copeland,"Copeland, Chris",C. Copeland,chris-copeland,1984-03-17T00:00:00,Colorado,USA,Colorado/USA,6-9,239,5,,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,chris_copeland,2012,2015,N,Y,Y,Undrafted,Undrafted,Undrafted,N
670,76447,Hollis,Copeland,Hollis Copeland,"Copeland, Hollis",H. Copeland,hollis-copeland,1955-12-20T00:00:00,Rutgers,USA,Rutgers/USA,6-6,180,2,45,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_hollis_copeland,1979,1981,N,Y,Y,1978,3,46,N
671,76448,Lanard,Copeland,Lanard Copeland,"Copeland, Lanard",L. Copeland,lanard-copeland,1965-07-16T00:00:00,Georgia State,USA,Georgia State/USA,6-6,190,2,21,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_lanard_copeland,1989,1991,N,Y,Y,Undrafted,Undrafted,Undrafted,N
672,895,Tyrone,Corbin,Tyrone Corbin,"Corbin, Tyrone",T. Corbin,tyrone-corbin,1962-12-31T00:00:00,DePaul,USA,DePaul/USA,,,16,,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,tyrone_corbin,1985,2000,N,Y,Y,1985,2,35,N
673,76450,Chris,Corchiani,Chris Corchiani,"Corchiani, Chris",C. Corchiani,chris-corchiani,1968-03-28T00:00:00,North Carolina State,USA,North Carolina State/USA,6-0,185,3,12,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,HISTADD_chris_corchiani,1991,1993,N,Y,Y,1991,2,36,N
674,76451,Ken,Corley,Ken Corley,"Corley, Ken",K. Corley,ken-corley,1905-04-04T00:00:00,Central Oklahoma,USA,Central Oklahoma/USA,,,1,,,Inactive,N,1610610026,Rebels,CLR,rebels,Cleveland,HISTADD_ken_corley,1946,1946,N,Y,N,Undrafted,Undrafted,Undrafted,N
675,76452,Ray,Corley,Ray Corley,"Corley, Ray",R. Corley,ray-corley,1928-01-01T00:00:00,Georgetown,USA,Georgetown/USA,6-0,180,3,4,Guard,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_ray_corley,1949,1952,N,Y,Y,1949,5,,N
676,1627822,Petr,Cornelie,Petr Cornelie,"Cornelie, Petr",P. Cornelie,petr-cornelie,1995-07-26T00:00:00,France,France,France/France,6-11,220,1,,Forward,Inactive,N,0,,,,,petr_cornelie,2021,2021,Y,Y,Y,2016,2,53,N
677,76453,Dave,Corzine,Dave Corzine,"Corzine, Dave",D. Corzine,dave-corzine,1956-04-25T00:00:00,DePaul,USA,DePaul/USA,6-11,250,13,42,Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_dave_corzine,1978,1990,N,Y,Y,1978,1,18,N
678,76454,Larry,Costello,Larry Costello,"Costello, Larry",L. Costello,larry-costello,1931-07-02T00:00:00,Niagara,USA,Niagara/USA,6-1,186,12,21,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_larry_costello,1954,1967,N,Y,Y,1954,2,12,N
679,1627856,Matt,Costello,Matt Costello,"Costello, Matt",M. Costello,matt-costello,1993-08-05T00:00:00,Michigan State,USA,Michigan State/USA,6-10,240,2,10,Forward-Center,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,matt_costello,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
680,203955,Bryce,Cotton,Bryce Cotton,"Cotton, Bryce",B. Cotton,bryce-cotton,1992-08-11T00:00:00,Providence,USA,Providence/USA,6-1,165,3,8,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,bryce_cotton,2014,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
681,76456,Jack,Cotton,Jack Cotton,"Cotton, Jack",J. Cotton,jack-cotton,1924-10-15T00:00:00,Wyoming,USA,Wyoming/USA,6-7,200,1,,Forward,Inactive,N,1610610027,Nuggets,DN,nuggets,Denver,HISTADD_jack_cotton,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,N
682,1526,James,Cotton,James Cotton,"Cotton, James",J. Cotton,james-cotton,1975-12-14T00:00:00,Long Beach State,USA,Long Beach State/USA,6-5,220,2,,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,james_cotton,1997,1998,N,Y,Y,1997,2,32,N
683,76457,John,Coughran,John Coughran,"Coughran, John",J. Coughran,john-coughran,1951-09-12T00:00:00,California,USA,California/USA,6-7,225,1,41,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_john_coughran,1979,1979,N,Y,Y,1973,5,74,N
684,76458,Mel,Counts,Mel Counts,"Counts, Mel",M. Counts,mel-counts,1941-10-16T00:00:00,Oregon State,USA,Oregon State/USA,7-0,230,12,31,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_mel_counts,1964,1975,N,Y,Y,1964,1,7,N
685,76459,Steve,Courtin,Steve Courtin,"Courtin, Steve",S. Courtin,steve-courtin,1942-09-21T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-1,188,1,5,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_steve_courtin,1964,1964,N,Y,Y,1964,3,24,N
686,1432,Joe,Courtney,Joe Courtney,"Courtney, Joe",J. Courtney,joe-courtney,1969-10-17T00:00:00,Southern Mississippi,USA,Southern Mississippi/USA,6-8,235,4,,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,joe_courtney,1992,1996,N,Y,Y,Undrafted,Undrafted,Undrafted,N
687,202408,Marcus,Cousin,Marcus Cousin,"Cousin, Marcus",M. Cousin,marcus-cousin,1986-12-18T00:00:00,Houston,USA,Houston/USA,6-11,255,2,50,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,marcus_cousin,2010,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
688,202326,DeMarcus,Cousins,DeMarcus Cousins,"Cousins, DeMarcus",D. Cousins,demarcus-cousins,1990-08-13T00:00:00,Kentucky,USA,Kentucky/USA,6-10,270,12,4,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,demarcus_cousins,2010,2021,N,Y,Y,2010,1,5,N
689,600003,Bob,Cousy,Bob Cousy,"Cousy, Bob",B. Cousy,bob-cousy,1928-08-09T00:00:00,Holy Cross,USA,Holy Cross/USA,6-1,175,14,14,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_bob_cousy,1950,1969,N,Y,Y,1950,1,3,Y
690,203496,Robert,Covington,Robert Covington,"Covington, Robert",R. Covington,robert-covington,1990-12-14T00:00:00,Tennessee State,USA,Tennessee State/USA,6-7,209,9,23,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,robert_covington,2013,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
691,76462,Dave,Cowens,Dave Cowens,"Cowens, Dave",D. Cowens,dave-cowens,1948-10-25T00:00:00,Florida State,USA,Florida State/USA,6-9,230,11,18,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_dave_cowens,1970,1982,N,Y,Y,1970,1,4,Y
692,76463,John,Cox,John Cox,"Cox, John",J. Cox,john-cox,1955-12-29T00:00:00,San Francisco,USA,San Francisco/USA,6-2,180,1,32,Guard,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_chubby_cox,1982,1982,N,Y,Y,1978,8,159,N
693,76464,Johnny,Cox,Johnny Cox,"Cox, Johnny",J. Cox,johnny-cox,1936-11-01T00:00:00,Kentucky,USA,Kentucky/USA,6-4,180,1,25,Guard,Inactive,N,1610612764,Zephyrs,CHZ,wizards,Chicago,HISTADD_johnny_cox,1962,1962,N,Y,Y,1959,4,28,N
694,76465,Wesley,Cox,Wesley Cox,"Cox, Wesley",W. Cox,wesley-cox,1955-01-27T00:00:00,Louisville,USA,Louisville/USA,6-6,215,2,41,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_wesley_cox,1977,1978,N,Y,Y,1977,1,18,N
695,203459,Allen,Crabbe,Allen Crabbe,"Crabbe, Allen",A. Crabbe,allen-crabbe,1992-04-09T00:00:00,California,USA,California/USA,6-5,212,7,,Guard-Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,allen_crabbe,2013,2019,Y,Y,Y,2013,2,31,N
696,1628470,Torrey,Craig,Torrey Craig,"Craig, Torrey",T. Craig,torrey-craig,1990-12-19T00:00:00,South Carolina Upstate,USA,South Carolina Upstate/USA,6-7,221,5,0,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,torrey_craig,2017,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
697,1544,Chris,Crawford,Chris Crawford,"Crawford, Chris",C. Crawford,chris-crawford,1975-05-13T00:00:00,Marquette,USA,Marquette/USA,6-9,235,8,4,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,chris_crawford,1997,2003,N,Y,Y,1997,2,50,N
698,76466,Freddie,Crawford,Freddie Crawford,"Crawford, Freddie",F. Crawford,freddie-crawford,1940-12-23T00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-4,189,5,15,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_freddie_crawford,1966,1970,N,Y,Y,1964,4,26,N
699,2037,Jamal,Crawford,Jamal Crawford,"Crawford, Jamal",J. Crawford,jamal-crawford,1980-03-20T00:00:00,Michigan,USA,Michigan/USA,6-5,200,21,1,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,jamal_crawford,2000,2019,N,Y,Y,2000,1,8,N
700,201621,Joe,Crawford,Joe Crawford,"Crawford, Joe",J. Crawford,joe-crawford,1986-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-5,210,2,5,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,joe_crawford,2008,2008,Y,Y,Y,2008,2,58,N
701,202348,Jordan,Crawford,Jordan Crawford,"Crawford, Jordan",J. Crawford,jordan-crawford,1988-10-23T00:00:00,Xavier,USA,Xavier/USA,6-5,195,6,27,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,jordan_crawford,2010,2017,Y,Y,Y,2010,1,27,N
702,1628249,Mitchell,Creek,Mitchell Creek,"Creek, Mitchell",M. Creek,mitchell-creek,1992-04-27T00:00:00,                                   ,Australia,Gottingen/Australia,6-6,225,2,55,Forward-Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,mitchell_creek,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
703,76468,Jim,Creighton,Jim Creighton,"Creighton, Jim",J. Creighton,jim-creighton,1950-04-18T00:00:00,Colorado,USA,Colorado/USA,6-8,200,1,24,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_jim_creighton,1975,1975,N,Y,Y,1972,3,40,N
704,76469,Ron,Crevier,Ron Crevier,"Crevier, Ron",R. Crevier,ron-crevier,1958-08-14T00:00:00,Boston College,USA,Boston College/USA,7-0,235,1,42,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_ron_crevier,1985,1985,N,Y,Y,1983,4,75,N
705,76470,Hal,Crisler,Hal Crisler,"Crisler, Hal",H. Crisler,hal-crisler,1923-12-31T00:00:00,Iowa State,USA,Iowa State/USA,6-3,215,1,15,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_hal_crisler,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,N
706,2343,Joe,Crispin,Joe Crispin,"Crispin, Joe",J. Crispin,joe-crispin,1979-07-18T00:00:00,Penn State,USA,Penn State/USA,6-0,185,2,11,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,joe_crispin,2001,2001,N,Y,Y,Undrafted,Undrafted,Undrafted,N
707,76471,Charlie,Criss,Charlie Criss,"Criss, Charlie",C. Criss,charlie-criss,1948-11-06T00:00:00,New Mexico State,USA,New Mexico State/USA,5-8,165,8,14,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_charlie_criss,1977,1984,N,Y,Y,Undrafted,Undrafted,Undrafted,N
708,76472,Winston,Crite,Winston Crite,"Crite, Winston",W. Crite,winston-crite,1965-06-20T00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,233,2,12,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_winston_crite,1987,1988,N,Y,Y,1987,3,53,N
709,201159,Javaris,Crittenton,Javaris Crittenton,"Crittenton, Javaris",J. Crittenton,javaris-crittenton,1987-12-31T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,200,3,8,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,javaris_crittenton,2007,2009,Y,Y,Y,2007,1,19,N
710,76473,Dillard,Crocker,Dillard Crocker,"Crocker, Dillard",D. Crocker,dillard-crocker,1925-01-19T00:00:00,Western Michigan,USA,Western Michigan/USA,6-4,205,4,7,Forward,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_dillard_crocker,1948,1952,N,Y,Y,Undrafted,Undrafted,Undrafted,N
711,76474,Jeffrey,Crompton,Jeffrey Crompton,"Crompton, Jeffrey",J. Crompton,jeffrey-crompton,1955-07-04T00:00:00,North Carolina,USA,North Carolina/USA,6-11,280,5,41,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_geoff_crompton,1978,1983,N,Y,Y,1978,4,70,N
712,76475,Terry,Crosby,Terry Crosby,"Crosby, Terry",T. Crosby,terry-crosby,1957-01-04T00:00:00,Tennessee,USA,Tennessee/USA,6-4,195,1,12,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_terry_crosby,1979,1979,N,Y,Y,1979,3,62,N
713,1506,Austin,Croshere,Austin Croshere,"Croshere, Austin",A. Croshere,austin-croshere,1975-05-01T00:00:00,Providence,USA,Providence/USA,6-10,240,12,,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,austin_croshere,1997,2008,N,Y,Y,1997,1,12,N
714,76476,Jeff,Cross,Jeff Cross,"Cross, Jeff",J. Cross,jeff-cross,1961-09-01T00:00:00,Maine,USA,Maine/USA,6-10,240,1,38,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_jeff_cross,1985,1985,N,Y,Y,1984,3,61,N
715,76477,Pete,Cross,Pete Cross,"Cross, Pete",P. Cross,pete-cross,1948-03-28T00:00:00,San Francisco,USA,San Francisco/USA,6-9,230,3,41,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_pete_cross,1970,1972,N,Y,Y,1970,2,23,N
716,76478,Russell,Cross,Russell Cross,"Cross, Russell",R. Cross,russell-cross,1961-09-05T00:00:00,Purdue,USA,Purdue/USA,6-10,215,1,40,Center,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_russell_cross,1983,1983,N,Y,Y,1983,1,6,N
717,76479,Francis,Crossin,Francis Crossin,"Crossin, Francis",F. Crossin,francis-crossin,1924-07-04T00:00:00,Pennsylvania,USA,Pennsylvania/USA,6-1,165,3,4,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_chink_crossin,1947,1949,N,Y,Y,1947,1,6,N
718,180,John,Crotty,John Crotty,"Crotty, John",J. Crotty,john-crotty,1969-07-15T00:00:00,Virginia,USA,Virginia/USA,,,11,,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,john_crotty,1992,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N
719,76481,Mark,Crow,Mark Crow,"Crow, Mark",M. Crow,mark-crow,1954-10-22T00:00:00,Duke,USA,Duke/USA,6-7,210,1,31,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_crow-bar_crow,1977,1977,N,Y,Y,1977,6,111,N
720,203109,Jae,Crowder,Jae Crowder,"Crowder, Jae",J. Crowder,jae-crowder,1990-07-06T00:00:00,Marquette,USA,Marquette/USA,6-6,235,10,99,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,jae_crowder,2012,2022,Y,Y,Y,2012,2,34,N
721,1630622,Jalen,Crutcher,Jalen Crutcher,"Crutcher, Jalen",J. Crutcher,jalen-crutcher,1999-07-18T00:00:00,Dayton,USA,Dayton/USA,,,0,,,Inactive,Y,0,,,,,jalen_crutcher,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
722,1629633,Jarrett,Culver,Jarrett Culver,"Culver, Jarrett",J. Culver,jarrett-culver,1999-02-20T00:00:00,Texas Tech,USA,Texas Tech/USA,6-6,195,3,7,Guard-Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,jarrett_culver,2019,2022,Y,Y,Y,2019,1,6,N
723,1629600,Jarron,Cumberland,Jarron Cumberland,"Cumberland, Jarron",J. Cumberland,jarron-cumberland,1997-09-22T00:00:00,Cincinnati,USA,Cincinnati/USA,6-5,205,1,,Guard,Inactive,N,0,,,,,jarron_cumberland,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
724,76483,Pat,Cummings,Pat Cummings,"Cummings, Pat",P. Cummings,pat-cummings,1956-07-11T00:00:00,Cincinnati,USA,Cincinnati/USA,6-9,230,12,50,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_pat_cummings,1979,1990,N,Y,Y,1978,3,59,N
725,187,Terry,Cummings,Terry Cummings,"Cummings, Terry",T. Cummings,terry-cummings,1961-03-15T00:00:00,DePaul,USA,DePaul/USA,6-9,220,18,,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,terry_cummings,1982,1999,N,Y,Y,1982,1,2,N
726,1907,Vonteego,Cummings,Vonteego Cummings,"Cummings, Vonteego",V. Cummings,vonteego-cummings,1976-02-29T00:00:00,Pittsburgh,USA,Pittsburgh/USA,,,4,,,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,vonteego_cummings,1999,2007,Y,Y,Y,1999,1,26,N
727,76487,Billy,Cunningham,Billy Cunningham,"Cunningham, Billy",B. Cunningham,billy-cunningham,1943-06-03T00:00:00,North Carolina,USA,North Carolina/USA,6-6,210,9,32,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_billy_cunningham,1965,1975,N,Y,Y,1965,1,5,Y
728,1630595,Cade,Cunningham,Cade Cunningham,"Cunningham, Cade",C. Cunningham,cade-cunningham,2001-09-25T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-7,220,1,2,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,cade_cunningham,2021,2022,N,Y,Y,2021,1,1,N
729,201967,Dante,Cunningham,Dante Cunningham,"Cunningham, Dante",D. Cunningham,dante-cunningham,1987-04-22T00:00:00,Villanova,USA,Villanova/USA,6-8,230,11,33,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,dante_cunningham,2009,2018,N,Y,Y,2009,2,33,N
730,76485,Dick,Cunningham,Dick Cunningham,"Cunningham, Dick",D. Cunningham,dick-cunningham,1946-07-11T00:00:00,Murray State,USA,Murray State/USA,6-10,245,7,19,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_dick_cunningham,1968,1974,N,Y,Y,1968,2,21,N
731,203099,Jared,Cunningham,Jared Cunningham,"Cunningham, Jared",J. Cunningham,jared-cunningham,1991-05-22T00:00:00,Oregon State,USA,Oregon State/USA,6-4,195,5,,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jared_cunningham,2012,2015,Y,Y,Y,2012,1,24,N
732,1061,William,Cunningham,William Cunningham,"Cunningham, William",W. Cunningham,william-cunningham,1974-03-25T00:00:00,Temple,USA,Temple/USA,6-11,240,2,51,Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,william_cunningham,1997,1998,N,Y,Y,Undrafted,Undrafted,Undrafted,N
733,76488,Radisav,Curcic,Radisav Curcic,"Curcic, Radisav",R. Curcic,radisav-curcic,1965-09-26T00:00:00,Union Olimpija,Serbia,Union Olimpija/Serbia,6-10,275,1,44,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_radisav_curcic,1992,1992,N,Y,Y,Undrafted,Undrafted,Undrafted,N
734,76489,Armand,Cure,Armand Cure,"Cure, Armand",A. Cure,armand-cure,1919-08-01T00:00:00,Rhode Island,USA,Rhode Island/USA,6-0,198,1,,Forward,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_armand_cure,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,N
735,940,Earl,Cureton,Earl Cureton,"Cureton, Earl",E. Cureton,earl-cureton,1957-09-03T00:00:00,Detroit,USA,Detroit/USA,6-9,210,12,,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,earl_cureton,1980,1996,N,Y,Y,1979,3,58,N
736,203561,Brandon,Davies,Brandon Davies,"Davies, Brandon",B. Davies,brandon-davies,1991-07-25T00:00:00,Brigham Young,USA,Brigham Young/USA,6-10,240,2,,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,brandon_davies,2013,2014,N,Y,Y,Undrafted,Undrafted,Undrafted,N
737,203076,Anthony,Davis,Anthony Davis,"Davis, Anthony",A. Davis,anthony-davis,1993-03-11T00:00:00,Kentucky,USA,Kentucky/USA,6-10,253,10,3,Forward-Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,anthony_davis,2012,2022,N,Y,Y,2012,1,1,Y
738,213,Antonio,Davis,Antonio Davis,"Davis, Antonio",A. Davis,antonio-davis,1968-10-31T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-9,245,13,,Forward-Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,antonio_davis,1993,2005,N,Y,Y,1990,2,45,N
739,76515,Aubrey,Davis,Aubrey Davis,"Davis, Aubrey",A. Davis,aubrey-davis,1921-03-28T00:00:00,Oklahoma Baptist,USA,Oklahoma Baptist/USA,6-2,175,1,,Guard,Inactive,N,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_aubrey_davis,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,N
740,1884,Baron,Davis,Baron Davis,"Davis, Baron",B. Davis,baron-davis,1979-04-13T00:00:00,UCLA,USA,UCLA/USA,6-3,212,14,85,Guard,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,baron_davis,1999,2011,Y,Y,Y,1999,1,3,N
741,989,Ben,Davis,Ben Davis,"Davis, Ben",B. Davis,ben-davis,1972-12-26T00:00:00,Arizona,USA,Arizona/USA,6-9,245,5,,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,ben_davis,1996,1999,N,Y,Y,1996,2,43,N
742,76538,Bill,Davis,Bill Davis,"Davis, Bill",B. Davis,bill-davis,1921-10-03T00:00:00,Notre Dame,USA,Notre Dame/USA,6-3,215,1,,Forward,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_bill_davis,1946,1946,N,Y,Y,1968,12,160,N
743,76533,Bob,Davis,Bob Davis,"Davis, Bob",B. Davis,bob-davis,1950-04-02T00:00:00,Weber State,USA,Weber State/USA,6-7,215,1,11,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_bob_davis,1972,1972,N,Y,Y,1972,2,14,N
744,76516,Brad,Davis,Brad Davis,"Davis, Brad",B. Davis,brad-davis,1955-12-17T00:00:00,Maryland,USA,Maryland/USA,6-3,180,15,15,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_brad_davis,1977,1991,N,Y,Y,1977,1,15,N
745,76517,Brian,Davis,Brian Davis,"Davis, Brian",B. Davis,brian-davis,1970-06-21T00:00:00,Duke,USA,Duke/USA,6-7,200,1,23,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_brian_davis,1993,1993,N,Y,Y,1992,2,48,N
746,76518,Charlie,Davis,Charlie Davis,"Davis, Charlie",C. Davis,charlie-davis,1958-10-05T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-7,215,8,22,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_charlie_e_davis,1981,1989,N,Y,Y,1981,2,35,N
747,76519,Charlie,Davis,Charlie Davis,"Davis, Charlie",C. Davis,charlie-davis,1949-09-07T00:00:00,Wake Forest,USA,Wake Forest/USA,6-1,160,3,,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_charlie_davis,1971,1973,N,Y,Y,1971,8,120,N
748,905,Dale,Davis,Dale Davis,"Davis, Dale",D. Davis,dale-davis,1969-03-25T00:00:00,Clemson,USA,Clemson/USA,6-11,252,17,34,Center-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,dale_davis,1991,2006,N,Y,Y,1991,1,13,N
749,1627738,Deyonta,Davis,Deyonta Davis,"Davis, Deyonta",D. Davis,deyonta-davis,1996-12-02T00:00:00,Michigan State,USA,Michigan State/USA,6-11,237,4,,Center-Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,deyonta_davis,2016,2018,Y,Y,Y,2016,2,31,N
750,76521,Double D,Davis,Double D Davis,"Davis, Double D",D. Davis,double-d-davis,1949-10-11T00:00:00,Houston,USA,Houston/USA,6-8,220,5,42,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_doubled_davis,1972,1976,N,Y,Y,1972,1,3,N
